time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
100140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100500,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100560,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100620,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100680,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100740,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100800,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100860,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100920,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
100980,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101040,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101100,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101160,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101220,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101280,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101340,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101400,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101460,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101520,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101580,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101640,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101700,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101760,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101820,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101880,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
101940,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102000,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102060,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102120,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102180,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102240,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102300,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102360,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102420,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102480,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102540,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102600,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102660,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102720,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102780,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102840,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102900,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
102960,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103020,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103080,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103140,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103200,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103260,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103320,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103380,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103440,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103500,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103560,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103620,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103680,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103740,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103800,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103860,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103920,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
103980,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104040,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104100,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104160,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104220,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104280,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104340,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104400,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104460,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104520,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104580,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104640,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104700,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104760,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104820,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
104880,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929,49.999999999999929
