time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
91980,0.22778664853270014,0.22760030422885946,0.22704022019243736,0.22610319303582246,0.22478371216766038,0.22307368435097991,0.22096200867609109,0.21843395370257171,0.21547025911824283,0.21204583641872732,0.20812786128918134,0.20367290337902808,0.19862246049772592,0.19289570189693309,0.1863770013054408,0.17889291198591456,0.1701653120658696,0.15970205880222552,0.1464817668763814,0.12761406166727005,0.064194853647998346
92040,0.22768709549799682,0.22750088702265883,0.2269412108075709,0.22600486449503907,0.22468633928717835,0.22297754462732441,0.22086738336272466,0.21834112916381215,0.21537952858162598,0.21195750230114915,0.20804223836120034,0.20359032318297621,0.19854327770359861,0.19282030378248116,0.18630582255362718,0.17882645919099566,0.17010420771098939,0.15964712980517151,0.14643425804079507,0.12757635409039,0.064173117182856149
92100,0.22758770086924346,0.22740162797661698,0.22684235884521234,0.22590669214638864,0.22458912087417801,0.22288155714980346,0.22077290757388876,0.21824845092261894,0.21528894060303189,0.21186930647931229,0.20795674892964597,0.20350787112678714,0.19846421710664131,0.19274502129443899,0.18623475216697297,0.17876010671316103,0.17004319468146803,0.15959228192111657,0.14638681832620604,0.12753870041306098,0.064151433571531219
92160,0.22748846425461233,0.22730252669955647,0.22674366391613551,0.22580867560389795,0.22449205654724189,0.22278572154286111,0.22067858094119883,0.21815591861909564,0.21519849483237982,0.21178124861429598,0.20787139266812663,0.20342554689800452,0.19838527840979447,0.19266985415268842,0.18616378988397192,0.17869385431138407,0.16998227275894748,0.15953751495712176,0.14633944756893566,0.12750110050721,0.064129802640357003
92220,0.22738938526355879,0.22720358280158084,0.2266451256323887,0.22571081448285718,0.22439514592620094,0.22269003743217014,0.22058440309747501,0.21806353189452221,0.21510819092073286,0.21169332836828611,0.2077861692513156,0.20334335018519073,0.19830646131696658,0.19259480207802337,0.18609293544396865,0.17862770174542186,0.16992144172578,0.15948282872087699,0.1462921456058425,0.12746355424519601,0.064108224216382806
92280,0.22729046350681611,0.22710479589406946,0.22654674360728941,0.22561310839981499,0.22429838863212925,0.22259450444462706,0.22049037367673741,0.21797129039135041,0.21501802852029323,0.21160554540457072,0.20770107835494692,0.20326128067792287,0.19822776553302987,0.19251986479214597,0.18602218858715516,0.17856164877581229,0.16986070136502529,0.15942822302069837,0.14624491227431985,0.12742606149980795,0.064086698127370167
92340,0.22719169859639049,0.22700616558967224,0.22644851745541936,0.2255155569725735,0.22420178428733933,0.22249912220834736,0.22039649231420125,0.21787919375319903,0.21492800728439773,0.21151789938753565,0.20761611965581103,0.20317933806678865,0.19814919076381676,0.19244504201766288,0.18595154905456732,0.17849569516387068,0.16980005146044755,0.15937369766552567,0.14619774741229358,0.12738862214426289,0.064065224201789325
92400,0.22709309014555581,0.2269076915023048,0.22635044679261945,0.22541815982018318,0.22410533251537704,0.22240389035266042,0.22030275864627216,0.21778724162484919,0.21483812686751327,0.21143038998266003,0.20753129283175062,0.20309752204338227,0.19807073671611572,0.19237033347808183,0.1858810165880814,0.17842984067168663,0.16973949179651257,0.15931925246491971,0.14615065085821977,0.12735123605220403,0.0640438022688158
92460,0.22699463776884862,0.22680937324714329,0.22625253123598471,0.22532091656293796,0.22400903294101657,0.22230880850810486,0.22020917231054127,0.21769543365223978,0.21474838692523218,0.21134301685651194,0.20744659756165629,0.2030158323003004,0.19799240309766764,0.19229573889780768,0.18581059093041088,0.17836408506212095,0.16967902215838485,0.15926488722905974,0.1461036224510826,0.12731390309769886,0.064022432158326828
92520,0.22689634108206316,0.22671121044061932,0.22615477040385923,0.22522382682237013,0.22391288519025571,0.22221387630642356,0.2201157329457806,0.21760376948246271,0.21465878711426789,0.21125577967674405,0.20736203352546242,0.20293426853113808,0.19791418961716176,0.19222125800213904,0.18574027182510283,0.17829842809880236,0.16961864233192481,0.15921060176874086,0.14605666203039205,0.12727662315523725,0.064001113700897921
92580,0.22679819970224629,0.22661320270041505,0.22605716391583128,0.22512689022124563,0.22381688889031084,0.22211909338055896,0.22002244019193828,0.21751224876375841,0.21456932709245022,0.21116867811208928,0.20727760040414298,0.20285283043048485,0.19783609598423202,0.19214689051726452,0.18567005901653461,0.17823286954612461,0.16955835210368581,0.15915639589537156,0.14600976943618163,0.12723939609972951,0.063979846727799425
92640,0.22670021324769249,0.22651534964545816,0.22595971139272825,0.22503010638355886,0.22372104366961218,0.22202445936464815,0.21992929369013386,0.21742087114551109,0.21448000651872115,0.21108171183235641,0.20719329787970725,0.20277151769392063,0.19775812190945322,0.19207263617025927,0.18559995224991049,0.17816740916924306,0.16949815126091142,0.15910226942097114,0.14596294450900626,0.12720222180650465,0.063958631070993116
92700,0.22660238133793892,0.22641765089591687,0.22586241245661179,0.22493347493452795,0.2236253491577988,0.2219299738940182,0.21983629308265362,0.21732963627824431,0.21439082505313017,0.21099488050842585,0.20710912563519579,0.20269033001801176,0.19768026710433717,0.19199849468908117,0.18552995127125838,0.17810204673407182,0.16943803959153256,0.15904822215816719,0.14591618708994,0.12716510015130839,0.06393746656312875
92760,0.22650470359376038,0.22632010607319497,0.22576526673077285,0.22483699550058983,0.2235298049857139,0.22183563660518141,0.21974343801294594,0.21723854381361643,0.21430178235683001,0.21090818381224527,0.20702508335467626,0.20260926710030705,0.19760253128132901,0.19192446580256753,0.18546005582742645,0.17803678200728063,0.16937801688416468,0.15899425392019303,0.14586949702057395,0.1271280310103014,0.06391635303754073
92820,0.22640717963716456,0.22622271479992703,0.22566827383972682,0.22474066770939541,0.22343441078539997,0.22174144713583047,0.21965072812561662,0.21714759340441597,0.21421287809207207,0.21082162141682548,0.20694117072323936,0.2025283286393339,0.19752491415380341,0.19185054924043141,0.18539026566607972,0.17797161475629172,0.16931808292810499,0.15894036452088531,0.14582287414301395,0.12709101426005742,0.063895290328244675
92880,0.22630980909138698,0.22612547669997335,0.22557143340920863,0.2246444911898047,0.22333916619009411,0.221647405124834,0.21955816306642437,0.21705678470455714,0.21412411192220221,0.21073519299623594,0.20685738742699467,0.20244751433459432,0.19744741543606081,0.19177674473325812,0.18532058053569697,0.17790654474927678,0.16925823751332963,0.15888655377468139,0.14577631829987855,0.12705404977756138,0.063874278269934151
92940,0.22621259158088619,0.22602839139841516,0.22547474506616785,0.22454846557188207,0.22324407083422312,0.22155351021223157,0.2194657424822761,0.21696611736907545,0.21403548351165627,0.21064889822560082,0.20677373315306657,0.20236682388656102,0.19737003484332377,0.19170305201250173,0.18525100018556726,0.17784157175515392,0.16919848043049102,0.15883282149661704,0.14572982933429676,0.12701713744020771,0.063853316697977267
93000,0.22611552673133886,0.22593145852154986,0.22537820843876405,0.2244525904868914,0.22314912435339895,0.22145976203922929,0.2193734660212224,0.21687559105412318,0.21394699252595578,0.21056273678109455,0.20669020758959025,0.20228625699667357,0.19729277209173329,0.19162947081048157,0.18518152436578678,0.1777766955435848,0.16913881147091497,0.15877916750232376,0.14568340708990596,0.12698027712579843,0.06383240544841344
93060,0.22601861416963501,0.225834677696886,0.22528182315636175,0.22435686556729131,0.22305432638441383,0.22136616024819503,0.21928133333245303,0.21678520541696483,0.2138586386317036,0.21047670833993776,0.20660681042570764,0.20220581336733451,0.19721562689834504,0.19155600086037872,0.18511215282725554,0.17771191588497134,0.16907923042659798,0.1587255916080266,0.14563705141084976,0.12694346871254136,0.06381154435795007
93120,0.22592185352387312,0.22573804855313861,0.22518558884952583,0.22426129044673054,0.22295967656523569,0.22127270448265388,0.21918934406629237,0.21669496011597292,0.21377042149657965,0.21039081258039311,0.20652354135156342,0.20212549270190544,0.19713859898112576,0.1914826418962326,0.18504288532167423,0.177647232550453,0.16901973709020451,0.15867209363054147,0.14559076214177588,0.12690671207904838,0.063790733263959218
93180,0.22582524442335539,0.22564157072022442,0.22508950515001672,0.2241658647600431,0.22286517453500349,0.22117939438728351,0.21909749787419486,0.21660485481062342,0.21368234078933657,0.21030504918176113,0.20644040005830094,0.20204529470470337,0.19706168805894961,0.19140939365293758,0.18497372160154082,0.17758264531190365,0.16896033125506441,0.15861867338727284,0.14554453912783402,0.12687000710433366,0.063769972004474471
93240,0.22572878649858297,0.225545243829257,0.22499357169078557,0.22407058814324354,0.22277081993402245,0.22108622960790969,0.21900579440874055,0.21651488916149136,0.21359439617979556,0.21021941782437598,0.20635738623805835,0.20196521908099671,0.19698489385159454,0.1913362558662394,0.18490466142014761,0.1775181539419286,0.16890101271516997,0.15856533069621134,0.14549838221467379,0.12683335366781176,0.063749260418187612
93300,0.22563247938125122,0.22544906751254215,0.22489778810596969,0.22397546023352249,0.22267661240375966,0.22099320979150155,0.21891423332363072,0.21642506283024662,0.21350658733884198,0.21013391818960159,0.20627449958396463,0.20188526553700159,0.19690821607973871,0.19126322827273196,0.1848357045315778,0.17745375821386175,0.16884178126517338,0.15851206537593135,0.14545229124844267,0.12679675164929607,0.063728598344445442
93360,0.22553632270424495,0.2253530414035731,0.22480215403088771,0.22388048066924177,0.22258255158683926,0.22090033458616726,0.21882281427368327,0.21633537547964943,0.21341891393842136,0.21004854995982727,0.2061917397901355,0.20180543377987809,0.19683165446495682,0.19119031060985367,0.18476685069070245,0.17738945790176261,0.16878263670038415,0.15845887724558855,0.1454062660757838,0.1267602009289969,0.06370798562324656
93420,0.22544031610163373,0.22525716513702582,0.22470666910203504,0.22378564908992984,0.22248863712703801,0.22080760364114943,0.21873153691482849,0.21624582677354615,0.21333137565153487,0.20996331281846387,0.20610910655166975,0.20172572351772641,0.19675520872971658,0.19111750261588442,0.18469809965317729,0.17732525278041333,0.16872357881676617,0.15840576612491764,0.14536030654383408,0.12672370138751982,0.063687422095238241
93480,0.22534445920866725,0.22516143834875438,0.22461133295707916,0.22369096513627726,0.22239486866928063,0.22071501660682058,0.21864040090410447,0.21615641637686486,0.21324397215223551,0.20987820644993962,0.20602659956464511,0.20164613445958318,0.19667887859737529,0.19104480402994189,0.18462945117543961,0.17726114262531589,0.16866460741093536,0.15835273183422985,0.14531441250022198,0.12668725290586394,0.063666907601713216
93540,0.22524875166177058,0.22506586067578624,0.22451614523485489,0.22359642845013203,0.22230124585963529,0.22062257313467876,0.21854940589965283,0.21606714395561125,0.2131567031156236,0.20979323053969617,0.20594421852611447,0.20156666631541773,0.19660266379217597,0.19097221459197838,0.18456090501470507,0.17719712721268913,0.16860572228015688,0.15829977419441074,0.14526858379306556,0.12665085536542015,0.063646441984606561
93600,0.22515319309853965,0.22497043175631773,0.22442110557535996,0.223502038674495,0.2222077683453092,0.22053027287734303,0.21845855156071436,0.21597800917686413,0.21306956821784287,0.20970838477418441,0.20586196313410199,0.20148731879612841,0.19652656403924418,0.19089973404277752,0.18449246092896465,0.17713320631946589,0.16854692322234249,0.15824689302691777,0.1452228202709705,0.12661450864796936,0.06362602508649258
93660,0.2250577831577365,0.2248751512297093,0.22432621361975036,0.22340779545351536,0.22211443577464396,0.22043811548854914,0.21836783754762465,0.21588901170877145,0.21298256713607622,0.20962366884086073,0.20577983308759926,0.20140809161353887,0.19645057906458427,0.19082736212395077,0.1844241186769815,0.1770693797232902,0.16848821003604805,0.15819408815377797,0.14517712178302794,0.126578212635681,0.063605656750581649
93720,0.22496252147928472,0.22478001873648107,0.22423146901033569,0.22331369843248614,0.22202124779711116,0.22034610062314494,0.21827726352180971,0.21580015122054585,0.21289569954854171,0.20953908242818278,0.20569782808656145,0.20132898448039438,0.19637470859507608,0.19075509857793432,0.18435587801828787,0.17700564720251433,0.1684295825204708,0.15814135939758564,0.14513148817881258,0.12654196721111111,0.063585336820717181
93780,0.22486740770426497,0.22468503391830807,0.22413687139057473,0.22321974725783963,0.22192820406330793,0.22025422793708616,0.2181868291457818,0.21571142738246057,0.2128089651344883,0.20945462522560573,0.20561594783190357,0.20124999711035824,0.19629895235847128,0.19068294314798576,0.18428773871318216,0.17694200853619607,0.16837104047544693,0.15808870658150007,0.14508591930838058,0.12650577225720072,0.063565065141372543
93840,0.22477244147491032,0.22459019641801597,0.22404242040507086,0.22312594157714297,0.22183530422495248,0.22016249708743202,0.21809653408313509,0.21562283986584524,0.21272236357419194,0.2093702969235782,0.20553419202549655,0.20117112921800803,0.19622331008339006,0.1906108955781807,0.1842197005227256,0.17687846350409583,0.16831258370144883,0.1580361295292432,0.14504041502226772,0.12646962765727429,0.063544841557647988
93900,0.22467762243460179,0.22449550587957631,0.22394811569956757,0.22303228103909359,0.2217425479348798,0.22007090773234081,0.21800637799854133,0.21553438834308178,0.21263589454895149,0.20928609721353833,0.20545256037016352,0.20109238051883213,0.19614778149931758,0.19053895561340967,0.18415176320873949,0.17681501188667384,0.16825421199958268,0.15798362806509736,0.14499497517148727,0.12643353329503787,0.06352466591526762
93960,0.22458295022786376,0.22440096194810213,0.22385395692094398,0.22293876529351486,0.22164993484703702,0.21997945953106565,0.21791636055774563,0.21544607248760009,0.21254955774108464,0.20920202578790997,0.20537105256967608,0.20101375072922606,0.19607236633660061,0.19046712299937479,0.18408392653380204,0.17675165346508739,0.16819592517158585,0.15793120201390298,0.1449495996075281,0.12639748905457762,0.06350453806057639
94020,0.2244884245003595,0.22430656426984338,0.22375994371721031,0.22284539399135167,0.22155746461647929,0.21988815214395013,0.21782648142756242,0.21535789197387414,0.2124633528339239,0.20911808234009868,0.20528966832875059,0.20093523956648884,0.19599706432644415,0.19039539748258666,0.18401619026124535,0.176688388021188,0.16813772301982433,0.15787885120105638,0.14490428818235268,0.12636149482035799,0.063484457840537092
94080,0.22439404489888679,0.2242123124921826,0.22366607573750361,0.22275216678466592,0.22146513689936534,0.21979698523242402,0.21773674027587095,0.2152698464774177,0.21237727951181262,0.20903426656448804,0.20520840735304424,0.20085684674881948,0.1959218752009079,0.19032377881036097,0.18394855415515249,0.17662521533751868,0.1680796053472903,0.15782657545250753,0.14485904074839517,0.1263255504772203,0.063464425102727345
94140,0.22429981107137334,0.22411820626363033,0.22357235263208314,0.2226590833266322,0.22137295135295307,0.21970595845899907,0.21764713677161129,0.21518193567478033,0.21229133746010109,0.20895057815643556,0.20512726934915165,0.20077857199531349,0.19584679869290306,0.19025226673081552,0.18388101798035444,0.1765621351973112,0.16802157195759954,0.15777437459475768,0.14481385715855949,0.12628965591038085,0.063444439695336668
94200,0.22420572266687247,0.22402424523382081,0.22347877405232611,0.22256614327153348,0.22128090763559535,0.21961507148726467,0.21755767058478018,0.21509415924354325,0.21220552636514245,0.20886701681226905,0.20504625402460094,0.20070041502595914,0.19577183453618879,0.19018086099286691,0.18381358150242716,0.17649914738448333,0.16796362265498896,0.1577222484548573,0.14476873726621728,0.12625381100542957,0.06342450146716351
94260,0.22411177933555856,0.22393042905350746,0.22338533965072324,0.22247334627475668,0.22118900540673564,0.21952432398188373,0.21746834138642676,0.21500651686231537,0.21211984591428878,0.20878358222928267,0.2049653610878501,0.20062237556163423,0.19569698246536907,0.19010956134622742,0.18374624448768864,0.17643625168363603,0.16790575724431411,0.15767019686040376,0.14472368092520613,0.12621801564832819,0.063404610267612321
94320,0.22401798072872284,0.2238367573745586,0.22329204908087436,0.22238069199278837,0.22109724432690386,0.21943371560858838,0.21737914884864862,0.21491900821072918,0.21203429579588734,0.20870027410573322,0.2048845902482834,0.20054445332410231,0.19562224221588909,0.19003836754140191,0.18367900670319601,0.17637344788005088,0.16784797553104677,0.15761821963953918,0.14467868798982755,0.1261822697254088,0.063384765946690597
94380,0.22392432649876889,0.22374322984995304,0.22319890199748418,0.2222881800832105,0.2210056240577119,0.21934324603417579,0.21729009264458743,0.2148316329694368,0.21194887569927634,0.20861709214083637,0.20480394121620776,0.20046664803600941,0.19554761352403227,0.18996727932968463,0.18361186791674244,0.17631073575968728,0.16779027732127239,0.15756631662094817,0.14463375831484518,0.12614657312337216,0.063364968355006046
94440,0.22383081629920834,0.22364984613377573,0.22310589805635792,0.22219581020469606,0.2209141442618496,0.21925291492650412,0.21720117244842516,0.21474439082010596,0.21186358531478144,0.20853403603476278,0.20472341370284905,0.20038895942088045,0.19547309612691666,0.18989629646315612,0.1835448278968545,0.17624811510917979,0.16773266242168769,0.15751448763385573,0.14458889175548278,0.12611092572928617,0.063345217343763638
94500,0.22373744978465648,0.22355660588121348,0.22301303691439689,0.22210358201700486,0.22082280460308046,0.21916272195448819,0.21711238793537979,0.21465728144541604,0.21177842433371158,0.20845110548863449,0.20464300742034847,0.20031138720311578,0.19539868976249183,0.18982541869468009,0.183477886412789,0.17618558571583545,0.16767513063959824,0.15746273250802503,0.14454408816742242,0.12607532743058431,0.063325512764762795
94560,0.22364422661082806,0.22346350874855056,0.22292031822959443,0.22201149518097929,0.22073160474623743,0.21907266678809548,0.21702373878170136,0.21457030452905404,0.21169339244835528,0.2083683002045211,0.20456272208175905,0.20023393110798782,0.19532439416953556,0.18975464577790041,0.18341104323453031,0.17612314736763113,0.16761768178291606,0.1574110510737553,0.14449934740680268,0.12603977811506392,0.063305854470394454
94620,0.22355114643453292,0.22337055439316456,0.22282774166103145,0.22191954935854002,0.22064054435721869,0.21898274909834198,0.21693522466466783,0.21448345975571073,0.21160848935197676,0.20828561988543612,0.20448255740104207,0.20015659086163765,0.19525020908765059,0.18968397746723803,0.18334429813278727,0.1760607998532108,0.16756031566015714,0.15735944316187958,0.14445466933021656,0.12600427767088496,0.063286242313638302
94680,0.22345820891367166,0.22327774247352197,0.22273530686887233,0.22182774421268189,0.22054962310298365,0.21889296855728807,0.21684684526258124,0.21439674681107673,0.21152371473881218,0.2082030642353333,0.20440251309306343,0.20007936619107142,0.19517613425726135,0.18961341351788782,0.18327765087899064,0.17599854296188305,0.16750303208043898,0.15730790860376268,0.14441005379470989,0.12596882598656808,0.063266676148059975
94740,0.22336541370723162,0.22318507264917409,0.22264301351436058,0.22173607940746967,0.22045884065154861,0.21880332483803447,0.21675860025476351,0.21431016538183847,0.21143906830406567,0.20812063295910282,0.20432258887359014,0.20000225682415726,0.19510216941961075,0.18954295368581561,0.18321110124528994,0.17593637648361832,0.1674458308534785,0.15725644723129895,0.14436550065777926,0.12593342295099341,0.063247155827808141
94800,0.22327276047528236,0.2230925445807527,0.22255086125981471,0.22164455460803387,0.22036819667198279,0.21871381761471825,0.2166704893215527,0.21422371515567451,0.21135454974390586,0.20803832576256776,0.20424278445928679,0.19992526248962161,0.19502831431675699,0.18947259772775518,0.18314464900455082,0.17587430020904629,0.16738871178958922,0.1572050588769103,0.14432100977737039,0.12589806845339882,0.063227681207611838
94860,0.22318024887897159,0.22300015792996586,0.22245884976862407,0.22155316948056661,0.22027769083440421,0.21862444656250865,0.21658251214429877,0.21413739582125152,0.21127015875546179,0.20795614235248044,0.20416309956771214,0.19984838291704607,0.19495456869157038,0.18940234540120518,0.18307829393035219,0.17581231392945346,0.1673316746996793,0.15715374337354396,0.14427658101187618,0.12586276238337846,0.063208252142777602
94920,0.22308787858052098,0.22290791235959376,0.22236697870524455,0.22146192369231757,0.22018732280997549,0.21853521135760312,0.21649466840535989,0.21405120706822045,0.21118589503681939,0.20787408243651878,0.20408353391731543,0.19977161783686392,0.19488093228773012,0.1893321964644262,0.18301203579698341,0.17575041743678027,0.16727471939524891,0.15710250055467045,0.14423221422013494,0.1258275046308813,0.063188868489186742
94980,0.22299564924322202,0.22281580753348454,0.22227524773519458,0.22137081691158972,0.22009709227089996,0.21844611167722344,0.21640695778809832,0.21396514858721274,0.21110175828701763,0.20779214572328261,0.20400408722743313,0.19969496698035694,0.19480740484972117,0.18926215067643776,0.18294587437944151,0.17568861052361878,0.16721784568838802,0.1570513302542815,0.14418790926142849,0.12579229508620957,0.06316953010329264
95040,0.22290356053143176,0.22272384311655011,0.22218365652505095,0.22127984880773538,0.2200069988904175,0.21835714719961158,0.2163193799768767,0.21387922006983653,0.21101774820604491,0.20771033192229021,0.20392475921828532,0.19961843007965194,0.19473398612283105,0.18919220779701529,0.18287980945342838,0.17562689298320996,0.16716105339177406,0.15700023230688792,0.14414366599548051,0.1257571336400172,0.063150236842117971
95100,0.22281161211056869,0.22263201877476207,0.22209220474244468,0.22118901905115201,0.21991704234280049,0.21826831760402571,0.21623193465705395,0.21379342120867276,0.21093386449483523,0.20762864074397466,0.20384554961097226,0.19954200686771759,0.19466067585314678,0.18912236758668727,0.1828138407953481,0.17556526460944125,0.16710434231866952,0.15694920654751759,0.14409948428245467,0.12572202018330844,0.063130988563251958
95160,0.22271980364710872,0.2225403341751476,0.22200089205605689,0.22109832731327825,0.21982722230334989,0.21817962257073648,0.21614462151498159,0.21370775169727146,0.21085010685526467,0.2075470718996803,0.20376645812747107,0.19946569707836104,0.19458747378755167,0.18905262980673218,0.18274796818230404,0.1755037251968439,0.16704771228291976,0.15689825281171332,0.14405536398295285,0.1256869546074364,0.063111785124847775
95220,0.22262813480858096,0.22244878898578527,0.22190971813561486,0.22100777326658988,0.21973753844839122,0.21809106178102286,0.21605744023799978,0.21362221123014799,0.21076647499014758,0.20746562510165922,0.2036874844906322,0.19938950044622472,0.19451437967372237,0.18898299421917567,0.18268219139209627,0.17544227454059047,0.16699116309895062,0.15684737093553089,0.14401130495801343,0.12565193680410136,0.063092626385619785
95280,0.22253660526356375,0.22235738287580112,0.22181868265188787,0.22091735658459569,0.21964799045527061,0.21800263491716829,0.21597039051443345,0.21353679950277929,0.21068296860323307,0.20738430006306763,0.20360862842417612,0.19931341670678307,0.19444139326012558,0.18891346058678757,0.18261651020321876,0.1753809124364924,0.16693469458176613,0.156796560755537,0.14396730706910937,0.12561696666534963,0.063073512204840906
95340,0.22244521468168052,0.2222661155153644,0.22172778527668316,0.22082707694183365,0.21955857800235079,0.21791434166245685,0.21588347203358862,0.21345151621160008,0.21059958739920129,0.20730309649796241,0.20352988965268989,0.19923744559633935,0.19436851429601509,0.18884402867307903,0.18255092439485665,0.17531963868099742,0.16687830654694627,0.15674582210880719,0.14392337017814669,0.12558204408357176,0.063054442442339903
95400,0.2223539627335957,0.22217498657568382,0.22163702568284194,0.22073693401386674,0.21946930076900711,0.21782618170116941,0.21579668448574846,0.21336636105399925,0.21051633108365986,0.20722201412129773,0.20345126790162379,0.19916158685202226,0.1942957425314287,0.18877469824229959,0.18248543374688361,0.17525845307118709,0.16682199881064474,0.1566951548329239,0.14387949414746251,0.12554716895150134,0.063035416958498847
95460,0.22226284909101088,0.2220839957290032,0.22154640354423544,0.22064692747727915,0.21938015843562381,0.21773815471857955,0.21571002756216959,0.21328133372831615,0.21043319936314023,0.20714105264892133,0.20337276289728801,0.19908584021178294,0.19422307771718519,0.18870546905943436,0.18242003803985915,0.17519735540477435,0.16676577118958663,0.15664455876597433,0.14383567883982351,0.12551234116221341,0.06301643561425041
95520,0.22217187342666053,0.22199314264859774,0.22145591853576083,0.22055705700967226,0.21929115068358992,0.21765026040095004,0.21562350095507826,0.21319643393383683,0.21035019194509419,0.20706021179757128,0.20329437436684927,0.19901020541439166,0.19415051960488125,0.18863634089020112,0.18235473705502589,0.17513634548010087,0.16670962350106619,0.15659403374654859,0.14379192411842398,0.1254775606091231,0.062997498271075286
95580,0.22208103541430829,0.22190242700876983,0.22136557033333734,0.22046732228966068,0.21920227719529548,0.21756249843552877,0.21553710435766671,0.21311166137079043,0.21026730853789025,0.20697949128487242,0.20321610203832755,0.19893468219943466,0.19407806794688845,0.18856731350104747,0.18228953057430689,0.17507542309613497,0.16665355556294462,0.15654357961373766,0.14374822984688429,0.12544282718598421,0.06297860479099962
95640,0.22199033472874283,0.22181184848484531,0.22127535861390227,0.22037772299686834,0.21911353765412764,0.21747486851054504,0.21545083746408927,0.21302701574034558,0.21018454885081009,0.20689889082933291,0.20313794564059276,0.19885927030731104,0.19400572249635026,0.18849838665914803,0.18222441838030312,0.17501458805246875,0.16659756719364788,0.1564931962071314,0.14370459588924914,0.12540814078688767,0.062959755036592333
95700,0.22189977104577391,0.22172140675316926,0.22118528305540708,0.22028825881192468,0.21902493174446688,0.21738737031520575,0.21536469996945878,0.21294249674460666,0.21010191259404504,0.20681841015034091,0.20305990490336143,0.19878396947922947,0.19393348300717911,0.18842956013240153,0.18215940025629068,0.17495384014931592,0.16654165821216438,0.1564428833668165,0.1436610221099858,0.12537350130626035,0.062940948870962687
95760,0.22180934404222846,0.22163110149110224,0.22109534333681341,0.22019892941646071,0.21893645915168303,0.2173000035396917,0.21527869156984281,0.21285810408661032,0.21001939947869255,0.20673804896816109,0.20298197955719349,0.19870877945720525,0.19386134923405329,0.18836083368942816,0.18209447598621831,0.17489317918750932,0.16648582843804285,0.15639264093337468,0.14361750837398243,0.12533890863886335,0.062922186157757659
95820,0.22171905339594669,0.22154093237701644,0.22100553913808935,0.22010973449310514,0.21884811956213163,0.2172127678751537,0.21519281196226003,0.2127738374703218,0.20993700921675279,0.20665780700393133,0.20290416933348895,0.19863369998405703,0.19378932093241408,0.18829220709956659,0.18202964535470464,0.17483260496849848,0.16643007769139015,0.15634246874788069,0.14357405454654648,0.12530436267979095,0.062903466761160515
95880,0.22162889878577818,0.22145089909029153,0.22091587014020542,0.22002067372548054,0.21875991266315001,0.21712566301370895,0.21510706084467654,0.21268969660063131,0.20985474152112499,0.20657768397965923,0.20282647396448469,0.19855873080340383,0.19371739785846276,0.18822368013287127,0.18196490814703567,0.17477211729434719,0.16637440579286908,0.15629236665190024,0.14353066049340291,0.12526986332446891,0.062884790545883418
95940,0.22153887989157794,0.22136100131131106,0.22082633602513072,0.21993174679819955,0.21867183814305352,0.21703868864843728,0.21502143791600217,0.21260568118335058,0.20977259610560417,0.20649767961821885,0.20274889318325126,0.19848387165966186,0.19364557976915772,0.18815525256010976,0.18190026414916219,0.17471171596773125,0.16631881256369616,0.15624233448748825,0.14348732608069253,0.12523541046865327,0.062866157377173049
96000,0.22144899639420262,0.2212712387214584,0.22073693647582918,0.21984295339686105,0.21858389569113193,0.21695184447337743,0.21493594287608694,0.21252179092520929,0.20969057268487754,0.20641779364334742,0.2026714267236896,0.19840912229804147,0.19357386642221139,0.18808692415275977,0.18183571314769714,0.17465140079193592,0.16626329782563951,0.15619237209718681,0.1434440511749705,0.12520100400842896,0.062847567120801903
96060,0.2213592479755066,0.22118161100311304,0.22064767117625569,0.21975429320804635,0.21849608499764542,0.21686513018352335,0.21485057542571737,0.21243802553385141,0.20960867097452113,0.20633802577964186,0.20259407432052789,0.1983344824645441,0.19350225757608758,0.18801869468300658,0.1817712549299132,0.17459117157085369,0.16620786140101676,0.15614247932402328,0.14340083564320438,0.12516664384020837,0.062829019643067752
96120,0.22126963431833821,0.22109211783964663,0.22055853981135226,0.2196657659193155,0.21840840575382106,0.21677854547482067,0.21476533526661284,0.21235438471783186,0.20952689069099639,0.20625837575255557,0.20251683570931833,0.19825995190595924,0.19343075298999832,0.18795056392374018,0.18170688928373999,0.17453102810898177,0.16615250311269281,0.15609265601150848,0.14335767935277285,0.12513232986072997,0.062810514810791085
96180,0.22118015510653588,0.22100275891541932,0.22046954206704422,0.21957737121920337,0.218320857651849,0.21669209004416276,0.21468022210142218,0.21227086818661287,0.20944523155164671,0.20617884328839517,0.20243971062643401,0.19818553036986131,0.19335935242390115,0.1878825316485527,0.18164261599776174,0.17447097021141994,0.16609722278407771,0.15604290200363466,0.14331458217146376,0.12509806196705708,0.06279205249131263
